fpr,tpr
0.0,0.08126259234385494
0.0,0.08274009402283412
0.0,0.08300873069173942
0.0,0.08515782404298186
0.0,0.08542646071188717
0.0,0.08582941571524513
0.0,0.08609805238415044
0.0,0.09241101410342512
0.0,0.09267965077233042
0.0,0.09335124244459368
0.0,0.09361987911349899
0.0,0.09509738079247818
0.0,0.09536601746138348
0.0,0.09764942914707858
0.0,0.09791806581598388
0.0,0.09805238415043653
0.0,0.0984553391537945
0.0,0.09939556749496306
0.0,0.09966420416386837
0.0,0.10221625251846878
0.0,0.10248488918737407
0.0,0.10288784419073203
0.0,0.10315648085963734
0.0,0.10436534586971122
0.0,0.10463398253861653
0.0,0.1081262592343855
0.0,0.1083948959032908
0.0,0.12652787105439892
0.0,0.12679650772330422
0.0,0.13404969778374748
0.0,0.1343183344526528
0.0,0.1402283411685695
0.0,0.1404969778374748
0.0,0.14224311618535931
0.0,0.1425117528542646
0.0,0.1430490261920752
0.0,0.14331766286098052
0.0,0.1462726662189389
0.0,0.1465413028878442
0.0,0.14801880456682337
0.0,0.14828744123572868
0.0,0.15057085292142378
0.0,0.15083948959032908
0.0,0.15258562793821356
0.0,0.15298858294157153
0.0,0.16427132303559436
0.0,0.16453995970449967
0.0,0.1687038280725319
0.0,0.1689724647414372
0.0,0.17434519811954333
0.00013401232913428035,0.17434519811954333
0.00013401232913428035,0.17756883814640698
0.00013401232913428035,0.17783747481531229
0.00013401232913428035,0.17891202149093352
0.00013401232913428035,0.17918065815983883
0.00013401232913428035,0.18992612491605104
0.00013401232913428035,0.19019476158495635
0.00013401232913428035,0.190329079919409
0.00013401232913428035,0.19059771658831431
0.00013401232913428035,0.21034251175285426
0.00013401232913428035,0.21061114842175957
0.00013401232913428035,0.2167897918065816
0.00013401232913428035,0.2170584284754869
0.00013401232913428035,0.22860980523841504
0.00013401232913428035,0.22887844190732035
0.00013401232913428035,0.2364002686366689
0.0002680246582685607,0.2364002686366689
0.0002680246582685607,0.23747481531229012
0.0002680246582685607,0.23774345198119542
